name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description	resection
A31	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A32	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A33	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A34	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A35	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A36	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A37	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A38	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A39	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A40	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A41	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A42	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A43	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A44	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A45	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A46	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A47	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A48	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
B8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
B9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact	n/a
B19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact	n/a
B23	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B24	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B25	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B26	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B27	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B28	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B29	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B30	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B31	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B32	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B33	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B34	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
