name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description	resection
A1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
A2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
A7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
A12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
A13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	seizure onset zone	resected
A17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A27	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A28	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A29	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A30	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A31	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A32	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A33	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A34	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A35	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A36	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A37	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A38	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A39	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A40	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A41	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A42	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A43	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A44	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A45	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A46	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A47	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A48	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A49	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
A50	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A51	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A52	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A53	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A54	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A55	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A56	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A57	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A58	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A59	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
A60	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	resected
B6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact	n/a
B7	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B8	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B9	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B10	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B11	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B12	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B13	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B14	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B15	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B16	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B17	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B18	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
